filename,width,height,class,xmin,ymin,xmax,ymax
1522979546.png,640,360,coffee machine,246,113,354,237
1522977734.png,640,360,coffee machine,265,133,409,293
1530137415.png,640,360,soccer ball,159,133,267,253
1522981929.png,640,360,potted plant,278,174,361,260
1522977746.png,640,360,coffee machine,279,82,423,242
1522980992.png,640,360,tissue box,247,158,337,266
1530142571.png,640,360,uav,196,140,466,300
1522977685.png,640,360,coffee machine,167,100,311,260
1530142389.png,640,360,uav,81,78,441,258
1530139564.png,640,360,robot,246,38,426,308
1522979393.png,640,360,coffee machine,188,114,332,274
1532748552.png,640,360,fire alarm,288,124,358,188
1522981589.png,640,360,tissue box,192,185,326,313
1530145067.png,640,360,turtle bot,284,38,484,326
1522974847.png,640,360,Christmas toy,205,168,325,288
1530137579.png,640,360,soccer ball,273,110,393,218
1530138171.png,640,360,soccer ball,342,190,438,286
1532920486.png,640,360,tennis racket,348,109,468,189
1522975136.png,640,360,Christmas toy,220,160,316,294
1530144332.png,640,360,turtle bot,323,89,443,305
1522979650.png,640,360,coffee machine,136,72,270,264
1530137918.png,640,360,soccer ball,242,167,302,221
1530138954.png,640,360,robot,289,145,409,325
1532919781.png,640,360,tennis racket,82,90,204,164
1522973696.png,640,360,Christmas toy,284,87,384,237
1530142609.png,640,360,uav,106,110,480,270
1530141923.png,640,360,uav,112,122,472,302
1532920187.png,640,360,tennis racket,414,203,548,243
1530143721.png,640,360,uav,177,68,417,212
1522979596.png,640,360,coffee machine,259,105,393,297
1532748084.png,640,360,fire alarm,311,107,435,181
1530145100.png,640,360,turtle bot,158,51,358,291
1530138901.png,640,360,robot,217,144,325,288
1530140125.png,640,360,robot,183,32,399,288
1530145019.png,640,360,turtle bot,307,88,467,288
1522981309.png,640,360,tissue box,216,182,324,278
1530138252.png,640,360,soccer ball,369,177,413,213
1522982768.png,640,360,potted plant,190,130,355,302
1530139671.png,640,360,robot,247,115,427,315
1522981932.png,640,360,potted plant,271,180,361,267
1530139025.png,640,360,robot,273,156,393,336
1530143730.png,640,360,uav,149,119,389,263
1530144963.png,640,360,turtle bot,253,82,453,322
1522960525.png,640,360,Christmas toy,286,136,386,280
1530144468.png,640,360,turtle bot,351,62,495,262
1532920138.png,640,360,tennis racket,290,189,370,297
1522982791.png,640,360,potted plant,142,172,288,340
1522982231.png,640,360,potted plant,185,231,291,346
1530137807.png,640,360,soccer ball,277,174,337,234
1532750022.png,640,360,fire alarm,297,255,397,315
1522977546.png,640,360,coffee machine,237,91,357,291
1522977416.png,640,360,coffee machine,244,222,324,318
1532749971.png,640,360,fire alarm,290,274,360,322
1522973578.png,640,360,Christmas toy,299,92,379,212
1530140147.png,640,360,robot,248,53,372,245
1532919680.png,640,360,tennis racket,409,159,483,313
1522982151.png,640,360,potted plant,171,194,279,302
1532749290.png,640,360,fire alarm,420,90,520,166
1530138881.png,640,360,robot,231,117,331,297
1522977714.png,640,360,coffee machine,308,120,452,280
1532920196.png,640,360,tennis racket,391,106,535,146
1522960486.png,640,360,Christmas toy,272,163,362,287
1522981037.png,640,360,tissue box,254,152,344,260
1522977724.png,640,360,coffee machine,355,117,499,277
1532920487.png,640,360,tennis racket,342,108,462,188
1530139674.png,640,360,robot,262,122,442,322
1522981404.png,640,360,tissue box,145,208,325,342
1532919508.png,640,360,tennis racket,443,84,513,244
1522981523.png,640,360,tissue box,215,157,395,281
1532920478.png,640,360,tennis racket,448,147,548,197
1522979624.png,640,360,coffee machine,210,120,344,312
1522960479.png,640,360,Christmas toy,286,181,406,301
1530137888.png,640,360,soccer ball,277,155,357,227
1530142139.png,640,360,uav,201,47,425,271
1522981043.png,640,360,tissue box,266,155,356,263
1522977684.png,640,360,coffee machine,158,89,302,249
1532746755.png,640,360,fire alarm,396,123,576,243
1532748496.png,640,360,fire alarm,242,105,376,195
1532920419.png,640,360,tennis racket,348,203,468,283
1522981678.png,640,360,tissue box,187,204,331,304
1522977553.png,640,360,coffee machine,253,92,373,292
1530137925.png,640,360,soccer ball,222,209,282,263
1532745469.png,640,360,fire alarm,204,135,386,269
1530138912.png,640,360,robot,200,138,308,282
1522981285.png,640,360,tissue box,273,229,381,325
1522982901.png,640,360,potted plant,233,121,351,255
1530144438.png,640,360,turtle bot,171,41,351,291
1522979293.png,640,360,coffee machine,239,127,363,307
1532920079.png,640,360,tennis racket,221,96,401,186
1522982636.png,640,360,potted plant,270,187,404,321
1522979310.png,640,360,coffee machine,213,135,337,315
1522981639.png,640,360,tissue box,250,228,394,328
1532746704.png,640,360,fire alarm,246,126,426,246
1532919859.png,640,360,tennis racket,234,198,378,268
1522979461.png,640,360,coffee machine,171,81,351,241
1522981886.png,640,360,potted plant,256,166,332,231
1532745571.png,640,360,fire alarm,324,148,444,220
1530137253.png,640,360,soccer ball,183,127,363,307
1522975044.png,640,360,Christmas toy,215,212,349,356
1530137316.png,640,360,soccer ball,220,151,400,311
1530143869.png,640,360,uav,208,83,388,217
1522982216.png,640,360,potted plant,352,199,442,289
1530139561.png,640,360,robot,281,39,461,309
1522979385.png,640,360,coffee machine,245,153,389,313
1522981514.png,640,360,tissue box,244,196,424,320
1532920450.png,640,360,tennis racket,387,137,507,201
1522979459.png,640,360,coffee machine,167,104,347,264
1532746018.png,640,360,fire alarm,147,149,281,239
1530142770.png,640,360,uav,169,90,409,330
1522982704.png,640,360,potted plant,205,140,450,359
1532750112.png,640,360,fire alarm,351,149,441,213
1530137797.png,640,360,soccer ball,287,156,347,206
1532747982.png,640,360,fire alarm,222,164,408,284
1522977771.png,640,360,coffee machine,321,102,465,262
1532746008.png,640,360,fire alarm,388,120,522,210
1530145098.png,640,360,turtle bot,196,72,396,312
1532749288.png,640,360,fire alarm,308,117,408,183
1530139425.png,640,360,robot,147,67,363,291
1522977350.png,640,360,coffee machine,211,152,283,252
1522974965.png,640,360,Christmas toy,259,146,387,280
1530139343.png,640,360,robot,257,161,377,321
1532746731.png,640,360,fire alarm,398,91,578,211
1530140270.png,640,360,robot,278,122,350,218
1522977615.png,640,360,coffee machine,264,103,408,263
1522974330.png,640,360,Christmas toy,225,168,369,318
1532750220.png,640,360,fire alarm,309,269,409,335
1522974964.png,640,360,Christmas toy,219,146,347,280
1530138167.png,640,360,soccer ball,294,192,390,288
1522982831.png,640,360,potted plant,144,120,278,270
1522981394.png,640,360,tissue box,200,164,380,298
1532919533.png,640,360,tennis racket,324,124,404,274
1522973802.png,640,360,Christmas toy,276,88,396,196
1532920463.png,640,360,tennis racket,275,135,405,215
1522982763.png,640,360,potted plant,267,172,373,281
1530144509.png,640,360,turtle bot,449,97,539,259
1530138312.png,640,360,soccer ball,421,198,475,246
1530140223.png,640,360,robot,258,107,418,269
1522979264.png,640,360,coffee machine,284,112,428,292
1522981397.png,640,360,tissue box,192,159,372,293
1532920491.png,640,360,tennis racket,428,238,538,298
1530144479.png,640,360,turtle bot,331,54,475,254
1522981323.png,640,360,tissue box,295,174,403,270
1530138857.png,640,360,robot,182,136,282,316
1532919538.png,640,360,tennis racket,375,127,445,277
1522982755.png,640,360,potted plant,290,151,401,262
1522982844.png,640,360,potted plant,176,157,318,340
1522981527.png,640,360,tissue box,195,164,375,288
1530142225.png,640,360,uav,201,84,601,276
1522981925.png,640,360,potted plant,237,163,334,243
1522982237.png,640,360,potted plant,226,213,326,303
1522981626.png,640,360,tissue box,259,269,403,359
1532746082.png,640,360,fire alarm,302,163,416,233
1530139805.png,640,360,robot,299,118,423,310
1532919529.png,640,360,tennis racket,439,134,519,294
1522981445.png,640,360,tissue box,212,160,392,304
1522979541.png,640,360,coffee machine,267,108,375,232
1522974814.png,640,360,Christmas toy,211,143,291,263
1532749995.png,640,360,fire alarm,286,253,376,303
1522981021.png,640,360,tissue box,260,155,350,263
1530137623.png,640,360,soccer ball,269,179,397,299
1530139059.png,640,360,robot,234,123,324,267
1530141938.png,640,360,uav,156,133,516,313
1532746058.png,640,360,fire alarm,282,118,416,194
1522973776.png,640,360,Christmas toy,263,143,335,215
1530139547.png,640,360,robot,185,62,365,332
1530145060.png,640,360,turtle bot,275,18,475,306
1522977582.png,640,360,coffee machine,255,104,383,264
1522981331.png,640,360,tissue box,218,224,326,320
1522977608.png,640,360,coffee machine,223,141,367,301
1530143984.png,640,360,uav,126,109,486,237
1522973694.png,640,360,Christmas toy,268,66,368,216
1522982192.png,640,360,potted plant,252,234,396,359
1532919513.png,640,360,tennis racket,355,127,435,287
1532749137.png,640,360,fire alarm,330,197,410,257
1522979594.png,640,360,coffee machine,211,94,345,286
1530137472.png,640,360,soccer ball,210,143,318,267
1530137712.png,640,360,soccer ball,252,173,342,263
1522977723.png,640,360,coffee machine,284,106,428,266
1530144429.png,640,360,turtle bot,143,35,323,285
1522975169.png,640,360,Christmas toy,282,150,378,258
1522977693.png,640,360,coffee machine,301,122,445,282
1532919922.png,640,360,tennis racket,153,149,393,283
1530140322.png,640,360,robot,244,76,444,300
1532746728.png,640,360,fire alarm,376,83,536,203
1530138873.png,640,360,robot,222,124,322,304
1532750113.png,640,360,fire alarm,327,170,417,224
1522981640.png,640,360,tissue box,189,257,333,357
1530137375.png,640,360,soccer ball,307,98,507,314
1530144947.png,640,360,turtle bot,258,55,458,295
1522981657.png,640,360,tissue box,249,266,393,359
1532748629.png,640,360,fire alarm,426,112,480,206
1530137464.png,640,360,soccer ball,257,121,365,245
1530142167.png,640,360,uav,377,109,593,309
1522973730.png,640,360,Christmas toy,294,112,354,184
1522979687.png,640,360,coffee machine,264,73,398,265
1530137811.png,640,360,soccer ball,270,157,330,217
1522981429.png,640,360,tissue box,231,146,411,290
1522975275.png,640,360,Christmas toy,226,147,334,267
1522975009.png,640,360,Christmas toy,260,202,394,346
1532919460.png,640,360,tennis racket,300,165,354,299
1530143879.png,640,360,uav,205,100,385,234
1522974872.png,640,360,Christmas toy,324,142,384,232
1530140289.png,640,360,robot,253,162,353,296
1522979482.png,640,360,coffee machine,235,111,343,231
1530139341.png,640,360,robot,253,169,373,329
1522982796.png,640,360,potted plant,209,170,380,360
1530138292.png,640,360,soccer ball,330,149,384,197
1530142747.png,640,360,uav,205,119,447,319
1530137828.png,640,360,soccer ball,197,201,257,261
1532920081.png,640,360,tennis racket,225,95,405,185
1530137287.png,640,360,soccer ball,271,139,421,259
1530144853.png,640,360,turtle bot,181,107,301,267
1522977647.png,640,360,coffee machine,242,89,386,249
1532919485.png,640,360,tennis racket,311,164,381,314
1530145061.png,640,360,turtle bot,282,15,482,303
1522979635.png,640,360,coffee machine,181,65,315,257
1522974341.png,640,360,Christmas toy,228,173,372,323
1522979387.png,640,360,coffee machine,268,88,412,248
1522979509.png,640,360,coffee machine,252,154,360,274
1530144868.png,640,360,turtle bot,265,126,385,286
1522982302.png,640,360,potted plant,261,221,381,345
1530143917.png,640,360,uav,193,65,481,257
1530142371.png,640,360,uav,170,114,386,330
1530141971.png,640,360,uav,238,64,398,256
1522982618.png,640,360,potted plant,267,214,401,348
1532746010.png,640,360,fire alarm,299,121,423,211
1522982354.png,640,360,potted plant,236,147,458,357
1522977664.png,640,360,coffee machine,261,111,405,271
1530137726.png,640,360,soccer ball,270,203,360,293
1522981052.png,640,360,tissue box,275,132,365,240
1530144851.png,640,360,turtle bot,175,109,295,269
1522982332.png,640,360,potted plant,191,197,291,294
1532746029.png,640,360,fire alarm,259,174,382,254
1522979601.png,640,360,coffee machine,197,103,331,295
1530139456.png,640,360,robot,233,80,413,320
1530139065.png,640,360,robot,306,126,396,270
1522981393.png,640,360,tissue box,133,167,313,301
1522981656.png,640,360,tissue box,242,274,386,359
1530143386.png,640,360,uav,352,92,576,272
1522974361.png,640,360,Christmas toy,178,225,322,359
1532920288.png,640,360,tennis racket,177,39,267,219
1522979491.png,640,360,coffee machine,302,125,410,245
1522974903.png,640,360,Christmas toy,227,159,317,249
1522981315.png,640,360,tissue box,286,231,394,327
1522974875.png,640,360,Christmas toy,306,132,366,222
1530138908.png,640,360,robot,171,157,279,301
1522973682.png,640,360,Christmas toy,207,96,307,246
1530144858.png,640,360,turtle bot,217,128,337,288
1522977643.png,640,360,coffee machine,279,97,423,257
1522974762.png,640,360,Christmas toy,215,189,323,323
1522982182.png,640,360,potted plant,232,234,376,358
1530137677.png,640,360,soccer ball,295,199,385,295
1522977417.png,640,360,coffee machine,300,213,380,309
1522982697.png,640,360,potted plant,226,71,406,295
1522977443.png,640,360,coffee machine,271,197,351,293
1522982896.png,640,360,potted plant,162,153,282,287
1522982834.png,640,360,potted plant,183,137,287,254
1522973691.png,640,360,Christmas toy,292,73,392,223
1530138298.png,640,360,soccer ball,380,136,434,184
1530142409.png,640,360,uav,135,148,405,276
1530140072.png,640,360,robot,164,53,404,323
1530137810.png,640,360,soccer ball,309,172,369,232
1532745177.png,640,360,fire alarm,77,85,163,156
1522981520.png,640,360,tissue box,242,172,422,296
1522982671.png,640,360,potted plant,317,226,437,334
1522979308.png,640,360,coffee machine,220,96,344,276
1532920098.png,640,360,tennis racket,231,183,411,253
1530137368.png,640,360,soccer ball,179,114,379,330
1530143367.png,640,360,uav,358,108,598,308
1522977404.png,640,360,coffee machine,252,215,332,311
1530142183.png,640,360,uav,240,120,480,312
1532750010.png,640,360,fire alarm,337,262,407,322
1530139559.png,640,360,robot,255,23,435,293
1530144911.png,640,360,turtle bot,266,70,366,286
1530139378.png,640,360,robot,225,181,345,309
1530139681.png,640,360,robot,322,127,502,327
1530145024.png,640,360,turtle bot,329,66,489,266
1530143960.png,640,360,uav,187,80,507,260
1530142275.png,640,360,uav,212,134,428,314
1532919457.png,640,360,tennis racket,208,172,292,306
1522979528.png,640,360,coffee machine,267,119,375,239
1532920175.png,640,360,tennis racket,146,262,280,302
1532920178.png,640,360,tennis racket,55,150,189,200
1530137709.png,640,360,soccer ball,249,190,339,280
1530145051.png,640,360,turtle bot,233,98,393,298
1522982145.png,640,360,potted plant,198,187,306,295
1522979598.png,640,360,coffee machine,374,67,508,259
1522974967.png,641,361,Christmas toy,329,180,457,314
1522979562.png,640,360,coffee machine,194,99,302,223
1532919779.png,640,360,tennis racket,324,106,458,170
1530138256.png,640,360,soccer ball,321,162,365,198
1530142165.png,640,360,uav,322,92,538,292
1530137584.png,640,360,soccer ball,347,172,467,280
1530137883.png,640,360,soccer ball,255,187,335,259
1530142224.png,640,360,uav,197,88,597,280
1522979161.png,640,360,coffee machine,254,154,334,262
1522981493.png,640,360,tissue box,182,182,290,316
1530137247.png,640,360,soccer ball,190,112,370,292
1530143428.png,640,360,uav,337,63,537,255
1530138853.png,640,360,robot,234,115,334,295
1532746050.png,640,360,fire alarm,222,158,346,238
1530142434.png,640,360,uav,174,85,494,285
1522975008.png,640,360,Christmas toy,213,199,347,343
1530137498.png,640,360,soccer ball,306,140,440,284
1530145122.png,640,360,turtle bot,300,63,408,255
1532920279.png,640,360,tennis racket,314,83,394,263
1522975012.png,640,360,Christmas toy,248,166,382,310
1522975143.png,640,360,Christmas toy,226,172,322,306
1522979484.png,640,360,coffee machine,276,130,384,250
1530138169.png,640,360,soccer ball,269,193,365,289
1522982308.png,640,360,potted plant,257,237,378,355
1532748109.png,640,360,fire alarm,124,95,248,169
1532745615.png,640,360,fire alarm,295,155,475,275
1530140077.png,640,360,robot,224,38,464,308
1522981027.png,640,360,tissue box,296,154,386,262
1530137659.png,640,360,soccer ball,292,181,382,277
1532748477.png,640,360,fire alarm,238,69,478,213
1522979392.png,640,360,coffee machine,197,120,341,280
1522979602.png,640,360,coffee machine,153,119,287,311
1532748630.png,640,360,fire alarm,418,122,492,176
1530144317.png,640,360,turtle bot,207,45,327,261
1522979140.png,640,360,coffee machine,294,139,374,247
1522973589.png,640,360,Christmas toy,260,108,340,228
1522979475.png,640,360,coffee machine,192,120,300,240
1522974997.png,640,360,Christmas toy,225,175,369,325
1522974995.png,640,360,Christmas toy,213,195,357,345
1522982621.png,640,360,potted plant,253,223,387,357
1522977749.png,640,360,coffee machine,184,105,328,265
1530137321.png,640,360,soccer ball,246,126,426,286
1530144587.png,640,360,turtle bot,299,71,419,251
1532746712.png,640,360,fire alarm,339,111,451,231
1530137798.png,640,360,soccer ball,282,169,342,219
1522973638.png,640,360,Christmas toy,229,94,357,310
1522977545.png,640,360,coffee machine,303,117,423,317
1532919691.png,640,360,tennis racket,397,131,441,255
1532749978.png,640,360,fire alarm,283,254,360,304
1532748163.png,640,360,fire alarm,383,187,465,257
1530137687.png,640,360,soccer ball,329,194,419,290
1522982826.png,640,360,potted plant,144,225,378,358
1532745574.png,640,360,fire alarm,267,152,419,244
1530143963.png,640,360,uav,190,89,510,269
1522977415.png,640,360,coffee machine,230,194,310,290
1522977351.png,640,360,coffee machine,226,151,298,251
1522973672.png,640,360,Christmas toy,247,95,347,245
1522977707.png,640,360,coffee machine,167,77,311,237
1532920195.png,640,360,tennis racket,429,172,513,202
1532920264.png,640,360,tennis racket,352,101,442,251
1530139604.png,640,360,robot,263,40,397,310
1522981302.png,640,360,tissue box,316,226,424,322
1530142026.png,640,360,uav,181,120,481,300
1530144915.png,640,360,turtle bot,309,114,409,330
1530142598.png,640,360,uav,178,97,466,313
1522977663.png,640,360,coffee machine,249,108,393,268
1532746030.png,640,360,fire alarm,286,187,410,267
1522979660.png,640,360,coffee machine,178,95,312,287
1530138983.png,640,360,robot,217,170,307,304
1532748051.png,640,360,fire alarm,288,218,378,272
1522973734.png,640,360,Christmas toy,267,125,327,197
1522977709.png,640,360,coffee machine,262,120,406,280
1522975036.png,640,360,Christmas toy,255,201,389,345
1532920101.png,640,360,tennis racket,314,141,504,221
1522979557.png,640,360,coffee machine,261,139,369,263
1532919753.png,640,360,tennis racket,274,173,408,247
1530145075.png,640,360,turtle bot,275,29,475,317
1532920146.png,640,360,tennis racket,405,100,495,208
1530140123.png,640,360,robot,172,36,388,292
1532919772.png,640,360,tennis racket,312,158,446,222
1532919760.png,640,360,tennis racket,252,202,386,266
1530138897.png,640,360,robot,224,130,332,274
1532748026.png,640,360,fire alarm,223,96,363,216
1532748469.png,640,360,fire alarm,264,96,504,240
1522981679.png,640,360,tissue box,206,189,350,289
1532919734.png,640,360,tennis racket,250,197,364,261
1532746088.png,640,360,fire alarm,263,252,377,332
1522974351.png,640,360,Christmas toy,265,126,409,276
1522979658.png,640,360,coffee machine,187,94,321,286
1532919774.png,640,360,tennis racket,314,168,458,242
1532745167.png,640,360,fire alarm,191,141,279,213
1530137809.png,640,360,soccer ball,290,179,350,239
1522975227.png,640,360,Christmas toy,191,181,281,309
1532750005.png,640,360,fire alarm,356,262,416,322
1530141916.png,640,360,uav,146,103,506,283
1522979494.png,640,360,coffee machine,225,121,333,241
1522973748.png,640,360,Christmas toy,271,106,331,178
1522977640.png,640,360,coffee machine,255,90,399,250
1532920124.png,640,360,tennis racket,253,108,353,216
1522979626.png,640,360,coffee machine,235,66,369,258
1530142368.png,640,360,uav,159,76,375,292
1532919741.png,640,360,tennis racket,325,240,459,304
1530144899.png,640,360,turtle bot,251,67,351,283
1532749149.png,640,360,fire alarm,292,216,372,256
1530141960.png,640,360,uav,331,71,491,263
1522981029.png,640,360,tissue box,308,149,398,257
1522981659.png,640,360,tissue box,263,207,407,307
1522979128.png,640,360,coffee machine,243,135,351,279
1522977459.png,640,360,coffee machine,261,207,341,303
1532750104.png,640,360,fire alarm,270,151,390,225
1530144396.png,640,360,turtle bot,176,69,320,319
1522979122.png,640,360,coffee machine,238,151,346,295
1530144440.png,640,360,turtle bot,177,43,357,293
1522960506.png,640,360,Christmas toy,269,139,369,283
1530144989.png,640,360,turtle bot,184,34,408,334
1532745163.png,640,360,fire alarm,209,130,289,189
1532919524.png,640,360,tennis racket,269,107,329,227
1522974974.png,640,360,Christmas toy,369,145,497,279
1530143912.png,640,360,uav,183,58,471,250
1532746047.png,640,360,fire alarm,251,66,385,146
1532750150.png,640,360,fire alarm,274,173,394,237
1530144948.png,640,360,turtle bot,257,68,457,308
1522982431.png,640,360,potted plant,263,106,383,250
1532750111.png,640,360,fire alarm,326,166,406,220
1530143416.png,640,360,uav,302,78,502,270
1530139738.png,640,360,robot,264,82,444,298
1522981488.png,640,360,tissue box,214,135,322,269
1530137281.png,640,360,soccer ball,247,116,397,236
1522977670.png,640,360,coffee machine,299,106,443,266
1522977634.png,640,360,coffee machine,229,74,373,234
1522979677.png,640,360,coffee machine,219,67,353,259
1530140158.png,640,360,robot,302,90,426,282
1530142019.png,640,360,uav,165,91,465,271
1522977574.png,640,360,coffee machine,303,96,423,296
1532745530.png,640,360,fire alarm,250,106,422,220
1530138981.png,640,360,robot,231,177,321,311
1530144329.png,640,360,turtle bot,320,96,440,312
1522981406.png,640,360,tissue box,221,166,401,300
1530139336.png,640,360,robot,244,156,364,316
1530144993.png,640,360,turtle bot,212,14,436,314
1532920192.png,640,360,tennis racket,101,203,235,243
1530143749.png,640,360,uav,187,74,443,254
1522979627.png,640,360,coffee machine,293,79,427,271
1530137592.png,640,360,soccer ball,290,88,410,196
1522979286.png,640,360,coffee machine,338,161,462,341
1522974333.png,640,360,Christmas toy,240,181,384,331
1522981422.png,640,360,tissue box,205,170,385,314
1530140074.png,640,360,robot,189,68,429,338
1522960503.png,640,360,Christmas toy,256,150,356,294
1530139567.png,640,360,robot,277,32,457,302
1522977567.png,640,360,coffee machine,236,93,356,293
1522979281.png,640,360,coffee machine,263,129,387,309
1522981032.png,640,360,tissue box,193,169,283,277
1522981311.png,640,360,tissue box,226,195,334,291
1532750011.png,640,360,fire alarm,331,260,401,320
1530139546.png,640,360,robot,183,64,363,334
1530139816.png,640,360,robot,254,110,382,302
1532746687.png,640,360,fire alarm,314,110,494,230
1522982842.png,640,360,potted plant,228,150,402,337
1522974783.png,640,360,Christmas toy,350,167,470,295
1522981934.png,640,360,potted plant,284,190,395,291
1522977403.png,640,360,coffee machine,286,199,366,295
1530142435.png,640,360,uav,174,97,494,297
1530140284.png,640,360,robot,233,153,333,287
1522979126.png,640,360,coffee machine,275,132,383,276
1530142765.png,640,360,uav,231,61,471,301
1522981667.png,640,360,tissue box,231,210,375,310
1530142134.png,640,360,uav,193,18,417,242
1532919490.png,640,360,tennis racket,235,147,305,277
1522982144.png,640,360,potted plant,183,182,291,290
1530144464.png,640,360,turtle bot,340,68,484,268
1522973702.png,640,360,Christmas toy,206,96,306,246
1522981884.png,640,360,potted plant,260,183,330,240
1530137689.png,640,360,soccer ball,334,189,424,285
1522977672.png,640,360,coffee machine,255,129,399,289
1530145068.png,640,360,turtle bot,287,17,487,305
1522981480.png,640,360,tissue box,232,140,340,274
1532748468.png,640,360,fire alarm,242,62,482,206
1522981517.png,640,360,tissue box,182,167,362,291
1530138258.png,640,360,soccer ball,350,151,394,187
1522974914.png,640,360,Christmas toy,259,168,349,258
1532748582.png,640,360,fire alarm,272,203,308,239
1530144406.png,640,360,turtle bot,198,68,342,318
1530142568.png,640,360,uav,174,134,444,294
1522973641.png,640,360,Christmas toy,126,55,254,271
1532920094.png,640,360,tennis racket,283,81,463,151
1530145046.png,640,360,turtle bot,245,95,405,295
1532749999.png,640,360,fire alarm,309,282,379,332
1522979558.png,640,360,coffee machine,266,112,374,236
1532919692.png,640,360,tennis racket,363,148,437,292
1530140320.png,640,360,robot,237,78,437,302
1530143915.png,640,360,uav,214,75,502,267
1522974345.png,640,360,Christmas toy,222,215,366,359
1522982357.png,640,360,potted plant,280,17,588,357
1522980990.png,640,360,tissue box,257,153,347,261
1530142407.png,640,360,uav,135,141,405,269
1532920494.png,640,360,tennis racket,132,191,252,261
1532920281.png,640,360,tennis racket,372,65,462,245
1522977610.png,640,360,coffee machine,263,121,407,281
1522982668.png,640,360,potted plant,341,239,441,347
1532745179.png,640,360,fire alarm,158,87,264,159
1530138230.png,640,360,soccer ball,330,197,374,233
1522982797.png,640,360,potted plant,180,156,354,350
1522981439.png,640,360,tissue box,231,168,411,312
1522974902.png,640,360,Christmas toy,253,164,343,254
1530142020.png,640,360,uav,164,96,464,276
1522975228.png,640,360,Christmas toy,207,214,297,342
1522977531.png,640,360,coffee machine,372,127,468,251
1530144398.png,640,360,turtle bot,136,66,280,316
1522981055.png,640,360,tissue box,257,165,347,273
1530142141.png,640,360,uav,199,49,423,273
1532750133.png,640,360,fire alarm,359,166,449,230
1530138307.png,640,360,soccer ball,373,163,427,211
1530142771.png,640,360,uav,160,85,400,325
1530138950.png,640,360,robot,289,138,409,318
1530138235.png,640,360,soccer ball,313,156,357,192
1530139351.png,640,360,robot,176,162,296,322
1532748104.png,640,360,fire alarm,114,125,258,189
1530145088.png,640,360,turtle bot,215,6,415,294
1530144506.png,640,360,turtle bot,451,100,541,262
1530140143.png,640,360,robot,232,61,356,253
1522981322.png,640,360,tissue box,254,282,362,359
1522977727.png,640,360,coffee machine,135,108,279,268
1530137292.png,640,360,soccer ball,236,155,386,275
1522975084.png,640,360,Christmas toy,230,186,338,346
1530144578.png,640,360,turtle bot,314,86,434,266
1530144998.png,640,360,turtle bot,183,32,407,332
1532920126.png,640,360,tennis racket,64,119,144,227
1530143752.png,640,360,uav,193,50,449,230
1522979638.png,640,360,coffee machine,174,96,308,288
1530140226.png,640,360,robot,277,108,437,270
1532745176.png,640,360,fire alarm,119,86,218,154
1522981930.png,640,360,potted plant,261,179,352,263
1532749272.png,640,360,fire alarm,309,168,449,264
1530140296.png,640,360,robot,289,161,389,295
1530137830.png,640,360,soccer ball,261,238,321,298
1532920268.png,640,360,tennis racket,288,46,378,226
1522981368.png,640,360,tissue box,231,172,375,292
1532745463.png,640,360,fire alarm,206,87,398,211
1522981525.png,640,360,tissue box,228,159,408,283
1532920137.png,640,360,tennis racket,439,190,529,298
1522974978.png,640,360,Christmas toy,226,212,354,346
1532919455.png,640,360,tennis racket,278,168,322,302
1522977583.png,640,360,coffee machine,259,100,387,260
1522979521.png,640,360,coffee machine,204,119,312,239
1532746000.png,640,360,fire alarm,298,142,432,232
1522979610.png,640,360,coffee machine,150,84,284,276
1532919778.png,640,360,tennis racket,355,152,489,216
1522981054.png,640,360,tissue box,249,156,339,264
1530142033.png,640,360,uav,139,100,439,280
1522977703.png,640,360,coffee machine,178,102,322,262
1530145096.png,640,360,turtle bot,237,46,437,286
1522981672.png,640,360,tissue box,222,222,366,322
1532920466.png,640,360,tennis racket,155,113,275,193
1530139804.png,640,360,robot,271,120,395,312
1532746716.png,640,360,fire alarm,321,103,501,233
1530143723.png,640,360,uav,202,82,442,226
1522979172.png,640,360,coffee machine,285,147,365,255
1530139525.png,640,360,robot,147,84,307,264
1530143358.png,640,360,uav,268,101,508,301
1530143942.png,640,360,uav,174,82,494,262
1530137824.png,640,360,soccer ball,238,211,298,271
1522981294.png,640,360,tissue box,202,226,310,322
1522975174.png,640,360,Christmas toy,234,145,368,265
1530142558.png,640,360,uav,187,127,427,247
1532748096.png,640,360,fire alarm,241,163,365,247
1522974904.png,640,360,Christmas toy,224,173,314,263
1530138291.png,640,360,soccer ball,316,163,370,211
1522981670.png,640,360,tissue box,156,229,300,329
1532750006.png,640,360,fire alarm,295,260,355,320
1522981660.png,640,360,tissue box,182,240,326,340
1530138877.png,640,360,robot,213,124,313,304
1522974971.png,640,360,Christmas toy,300,139,428,273
1522981296.png,640,360,tissue box,181,219,289,315
1530141939.png,640,360,uav,182,128,542,308
1532919483.png,640,360,tennis racket,255,165,315,315
1530144576.png,640,360,turtle bot,302,91,422,271
1530139734.png,640,360,robot,242,122,422,338
1530137629.png,640,360,soccer ball,280,167,408,287
1530143507.png,640,360,uav,180,217,372,341
1532745525.png,640,360,fire alarm,243,94,435,218
1522979564.png,640,360,coffee machine,250,72,358,196
1522973572.png,640,360,Christmas toy,194,102,274,222
1530145119.png,640,360,turtle bot,304,68,412,260
1530142222.png,640,360,uav,166,79,566,271
1522977626.png,640,360,coffee machine,264,103,408,263
